"","duration_ms","danceability","energy","loudness","tempo","valence","playlist_genre","track_popularity","track_album_release_date"
"24203",296307,0.714,0.507,-8.481,79.871,0.85,"r&b",46,"1997-01-01"
"24204",291200,0.695,0.665,-6.982,77.985,0.741,"r&b",46,"2001-01-01"
"24205",210600,0.716,0.574,-11.506,108.716,0.597,"r&b",35,"1991-03-05"
"24206",263267,0.769,0.735,-11.166,105.964,0.613,"r&b",0,"1990-11-13"
"24207",211560,0.802,0.93,-5.551,104.585,0.74,"r&b",0,"2002-01-01"
"24210",282500,0.69,0.569,-8.997,120.686,0.563,"r&b",0,"2014-05-20"
"24216",314538,0.608,0.569,-5.835,72.076,0.346,"r&b",53,"1993-01-01"
"24217",379240,0.709,0.52,-9.365,134.173,0.453,"r&b",58,"1995-01-01"
"24218",320360,0.707,0.5,-15.198,117.997,0.77,"r&b",52,"1991-05-28"
"24219",276267,0.609,0.57,-14.773,172.095,0.84,"r&b",49,"1991-05-28"
"24220",226947,0.615,0.72,-5.16,94.002,0.696,"r&b",59,"1992-10-27"
"24221",282600,0.79,0.608,-7.151,94.166,0.958,"r&b",49,"1996-04-23"
"24222",289000,0.623,0.479,-8.457,73.968,0.602,"r&b",45,"1996-04-23"
"24223",304467,0.728,0.464,-11.156,96.944,0.383,"r&b",58,"1990-04-03"
"24224",323133,0.646,0.699,-8.122,91.44,0.53,"r&b",46,"1992-01-01"
"24225",269973,0.769,0.781,-5.472,95.02,0.826,"r&b",63,"1992-01-01"
"24226",258093,0.656,0.768,-4.949,95.067,0.507,"r&b",47,"1992-01-01"
"24227",225333,0.69,0.651,-7.86,79.305,0.691,"r&b",55,"1992-01-01"
"24228",299627,0.558,0.695,-7.853,169.564,0.621,"r&b",47,"1992-01-01"
"24229",224840,0.672,0.768,-7.78,101.451,0.785,"r&b",15,"2003-01-01"
"24230",275600,0.72,0.868,-6.497,105.101,0.778,"r&b",25,"2003-01-01"
"24231",242427,0.629,0.989,-5.611,111.942,0.693,"r&b",0,"2005-01-01"
"24232",249133,0.374,0.608,-7.35,201.152,0.504,"r&b",0,"2005-01-01"
"24235",284507,0.755,0.871,-5.275,110.126,0.795,"r&b",0,"2004-01-01"
"24236",261293,0.759,0.886,-6.028,110.18,0.849,"r&b",0,"2004-01-01"
"24237",299027,0.729,0.627,-8.234,104.218,0.732,"r&b",0,"2008-01-01"
"24238",261800,0.817,0.685,-9.094,105.574,0.728,"r&b",0,"1993-01-01"
"24240",262373,0.71,0.845,-3.927,92.957,0.802,"r&b",53,"2010-08-29"
"24241",322200,0.781,0.317,-9.697,121.844,0.43,"r&b",53,"1990-10-16"
"24243",213733,0.731,0.499,-13.619,202.675,0.47,"r&b",42,"1994-05-25"
"24244",292227,0.711,0.595,-12.99,107.473,0.836,"r&b",46,"1991-01-01"
"24247",260400,0.749,0.755,-8.13,111.814,0.646,"r&b",0,"1993-01-01"
"24248",223890,0.832,0.666,-4.92,109.536,0.81,"r&b",36,"2010-10-01"
"24249",278398,0.809,0.989,-6.243,126.047,0.772,"r&b",17,"2009-05-01"
"24252",238293,0.636,0.448,-12.243,133.821,0.351,"r&b",9,"2000-01-01"
"24253",332400,0.631,0.496,-13.559,149.024,0.595,"r&b",11,"2000-01-01"
"24254",277840,0.722,0.461,-10.319,89.014,0.437,"r&b",9,"2000-01-01"
"24255",280040,0.802,0.365,-12.104,96.833,0.586,"r&b",7,"2000-01-01"
"24256",299800,0.67,0.468,-6.725,140.069,0.486,"r&b",57,"1994-01-01"
"24257",182040,0.897,0.601,-5.608,105.562,0.425,"r&b",30,"1994-01-01"
"24258",255093,0.677,0.525,-6.429,130.218,0.664,"r&b",3,"2003-09-11"
"24259",277493,0.658,0.55,-6.705,168.289,0.727,"r&b",48,"1993-11-07"
"24260",221400,0.757,0.496,-8.031,107.963,0.862,"r&b",51,"2004-01-13"
"24261",274135,0.811,0.859,-6.344,107.955,0.758,"r&b",0,"2002-01-01"
"24262",284507,0.752,0.879,-5.273,110.142,0.807,"r&b",0,"2002-01-01"
"24263",263800,0.791,0.652,-7.098,110.867,0.658,"r&b",0,"2002-01-01"
"24264",182040,0.897,0.601,-5.608,105.562,0.425,"r&b",0,"1994-01-01"
"24265",229693,0.717,0.819,-3.195,101.011,0.588,"r&b",0,"1994-01-01"
"24266",284133,0.814,0.827,-2.969,95.272,0.624,"r&b",0,"1994-01-01"
"24267",266493,0.87,0.92,-2.858,99.123,0.852,"r&b",0,"1994-01-01"
"24269",262053,0.837,0.669,-7.312,111.871,0.761,"r&b",0,"2015-06-15"
"24270",298493,0.797,0.942,-7.146,117.189,0.666,"r&b",0,"2015-06-15"
"24271",270947,0.802,0.827,-5.14,92.98,0.619,"r&b",8,"1996-05-14"
"24272",303048,0.816,0.869,-10.639,101.545,0.661,"r&b",4,"2014-11-14"
"24273",243694,0.75,0.702,-7.769,97.534,0.884,"r&b",2,"2014-11-14"
"24274",395214,0.79,0.684,-8.917,108.168,0.783,"r&b",8,"2014-11-14"
"24275",264147,0.802,0.834,-8.479,108.308,0.78,"r&b",4,"2014-11-14"
"24276",216912,0.637,0.672,-5.132,202.091,0.838,"r&b",3,"2014-11-07"
"24277",322000,0.746,0.804,-7.167,110.07,0.662,"r&b",29,"2007-01-01"
"24278",265400,0.868,0.699,-11.614,127.15,0.514,"r&b",0,"1991-01-01"
"24279",229160,0.813,0.582,-8.529,100.968,0.685,"r&b",21,"2013-01-01"
"24280",245293,0.804,0.707,-10.629,108.36,0.831,"r&b",11,"2013-01-01"
"24281",257830,0.725,0.693,-11.845,102.341,0.834,"r&b",0,"2009-03-11"
"24283",271280,0.586,0.668,-8.245,188.292,0.564,"r&b",49,"2007-01-01"
"24284",336560,0.674,0.707,-10.799,104.854,0.712,"r&b",47,"1992-02-25"
"24285",237547,0.788,0.702,-7.331,103.654,0.774,"r&b",7,"2015-09-25"
"24286",246533,0.602,0.658,-10.798,202.084,0.658,"r&b",2,"1990-08-27"
"24287",289440,0.816,0.547,-11.774,108.744,0.887,"r&b",1,"2014-11-07"
"24288",276507,0.757,0.837,-7.012,112.995,0.834,"r&b",3,"2014-11-07"
"24289",303494,0.811,0.524,-7.81,98.929,0.778,"r&b",4,"2014-11-07"
"24291",225373,0.679,0.883,-5.847,102.687,0.594,"r&b",7,"1994-01-01"
"24292",225293,0.73,0.734,-11.069,104.268,0.85,"r&b",28,"2003-01-01"
"24293",228587,0.708,0.816,-7.974,99.882,0.58,"r&b",3,"1994-03-24"
"24294",280333,0.728,0.808,-6.399,97.522,0.486,"r&b",17,"1993-08-17"
"24295",260400,0.794,0.785,-9.939,106.278,0.581,"r&b",0,"1992-01-01"
"24297",309773,0.621,0.696,-9.832,191.818,0.621,"r&b",2,"2017-05-26"
"24304",310493,0.816,0.765,-6.542,111.747,0.824,"r&b",0,"1992-08-25"
"24305",254867,0.851,0.599,-8.503,99.347,0.667,"r&b",0,"2005-03-21"
"24306",222067,0.881,0.452,-11.308,95.005,0.887,"r&b",5,"1998-12-23"
"24307",256427,0.701,0.697,-12.643,108.554,0.617,"r&b",38,"1992-02-25"
"24310",210600,0.683,0.527,-13.904,104.506,0.645,"r&b",22,"2000-01-01"
"24311",306560,0.783,0.659,-9.22,101.745,0.925,"r&b",18,"1994-01-01"
"24312",240234,0.704,0.839,-6.54,103.846,0.769,"r&b",22,"2007-02-12"
"24313",335320,0.733,0.799,-8.759,103.446,0.955,"r&b",25,"2007-01-01"
"24314",271600,0.706,0.71,-11.686,102.065,0.961,"r&b",24,"1992-06-30"
"24315",300440,0.782,0.751,-7.807,105.04,0.79,"r&b",0,"1992-08-25"
"24316",231573,0.723,0.768,-7.993,109.651,0.928,"r&b",13,"2017-03-14"
"24318",75440,0.665,0.796,-8.341,98.575,0.562,"r&b",7,"1998-06-10"
"24319",261227,0.824,0.683,-7.87,110.022,0.78,"r&b",4,"2014-11-21"
"24320",254973,0.778,0.784,-4.092,107.22,0.893,"r&b",23,"1994-11-08"
"24321",235373,0.671,0.672,-10.179,95.028,0.423,"r&b",44,"2003-01-31"
"24322",239547,0.719,0.784,-5.474,96.536,0.684,"r&b",21,"1994-11-08"
"24323",269307,0.85,0.674,-9.045,95.128,0.832,"r&b",23,"1994-11-08"
"24324",307067,0.803,0.557,-8.446,89.134,0.777,"r&b",33,"1995-06-23"
"24325",225107,0.698,0.664,-9.832,96.017,0.526,"r&b",19,"1995-06-23"
"24326",258093,0.503,0.578,-8.936,181.031,0.574,"r&b",15,"1995-06-23"
"24327",248827,0.741,0.737,-6.703,97.259,0.655,"r&b",26,"1995-02-21"
"24328",332427,0.793,0.762,-4.584,97.739,0.794,"r&b",17,"1994-01-01"
"24329",248093,0.741,0.752,-7.009,114.851,0.942,"r&b",63,"1991-09-17"
"24330",307000,0.811,0.53,-8.537,107.853,0.75,"r&b",46,"1991-09-17"
"24331",232960,0.701,0.705,-6.18,100.669,0.71,"r&b",57,"1993-08-04"
"24332",200240,0.763,0.667,-8.588,94.52,0.703,"r&b",23,"1992-01-13"
"24333",229400,0.704,0.724,-8.045,92.928,0.894,"r&b",40,"1994-05-24"
"24334",257973,0.722,0.842,-8.745,93.954,0.751,"r&b",59,"1991-01-01"
"24335",312360,0.888,0.822,-6.843,102.753,0.233,"r&b",53,"1992-01-01"
"24337",263000,0.79,0.766,-9.07,110.309,0.789,"r&b",0,"1990-11-27"
"24338",340027,0.576,0.97,-7.667,111.584,0.751,"r&b",12,"2011-01-01"
"24339",229520,0.777,0.474,-6.917,96.084,0.336,"r&b",0,"2014-05-27"
"24340",224200,0.721,0.62,-10.766,109.952,0.699,"r&b",35,"1990-03-09"
"24341",235320,0.746,0.852,-9.676,114.165,0.76,"r&b",54,"2003-10-07"
"24342",256667,0.893,0.433,-5.88,86.01,0.675,"r&b",9,"2005-04-05"
"24343",254227,0.773,0.714,-3.983,96.489,0.867,"r&b",29,"1999-03-23"
"24345",189027,0.402,0.205,-11.232,143.994,0.42,"r&b",1,"1992-01-01"
"24346",290600,0.588,0.522,-6.254,66.024,0.584,"r&b",59,"1998-08-31"
"24347",242427,0.804,0.654,-3.97,103.01,0.854,"r&b",0,"2010-07-01"
"24348",204240,0.83,0.783,-4.313,102.823,0.814,"r&b",10,"2005-05-02"
"24350",232773,0.808,0.749,-13.32,103.753,0.79,"r&b",0,"1992-01-01"
"24351",225319,0.867,0.432,-7.466,94.017,0.88,"r&b",10,"2011-01-01"
"24352",296105,0.708,0.602,-9.351,143.813,0.721,"r&b",7,"2011-01-01"
"24353",233027,0.94,0.662,-8.786,101.403,0.657,"r&b",1,"2013-06-21"
"24354",276267,0.815,0.483,-9.919,98.996,0.855,"r&b",6,"2005-05-02"
"24355",386533,0.668,0.89,-7.128,111.737,0.964,"r&b",4,"2005-05-02"
"24356",243159,0.829,0.652,-8.693,99.581,0.726,"r&b",53,"2004-04-05"
"24358",304360,0.769,0.534,-6.096,81.729,0.895,"r&b",38,"2008-10-14"
"24359",380360,0.617,0.678,-6.774,132.313,0.656,"r&b",38,"2008-10-14"
"24360",296800,0.724,0.485,-5.919,136.057,0.581,"r&b",58,"2008-10-14"
"24361",295440,0.698,0.515,-6.241,144.174,0.776,"r&b",29,"2008-10-14"
"24362",213133,0.764,0.732,-7.232,89.976,0.652,"r&b",41,"2008-10-14"
"24363",256733,0.656,0.578,-8.97,94.514,0.556,"r&b",77,"2004-09-21"
"24366",267547,0.742,0.708,-9.372,112.915,0.869,"r&b",16,"2005-04-19"
"24367",301707,0.651,0.746,-9.24,90.171,0.567,"r&b",0,"1992-08-25"
"24368",263440,0.702,0.89,-4.901,110.24,0.468,"r&b",0,"2006-01-01"
"24369",272160,0.911,0.913,-5.328,114.052,0.834,"r&b",15,"2013-07-23"
"24370",338533,0.906,0.382,-13.632,126.073,0.63,"r&b",26,"1991-03-01"
"24371",280293,0.813,0.863,-9.609,137.997,0.56,"r&b",0,"1997-10-01"
"24372",249827,0.804,0.864,-7.148,105.414,0.765,"r&b",34,"2012-03-06"
"24373",239733,0.832,0.726,-7.739,106.118,0.548,"r&b",4,"2004-11-30"
"24374",221753,0.841,0.911,-5.474,119.757,0.654,"r&b",0,"2011-05-17"
"24375",275067,0.707,0.771,-7.559,107.829,0.698,"r&b",0,"2012-01-01"
"24378",404733,0.821,0.79,-9.019,115.214,0.656,"r&b",31,"2004-01-01"
"24379",256453,0.844,0.755,-8.876,133.159,0.906,"r&b",0,"2010-01-01"
"24380",237093,0.614,0.752,-6.271,95.018,0.444,"r&b",45,"2006-06-06"
"24381",166693,0.701,0.73,-7.45,92.185,0.765,"r&b",3,"1999-01-01"
"24382",294000,0.808,0.535,-11.47,95,0.611,"r&b",44,"1995-11-21"
"24384",253733,0.706,0.888,-6.959,121.549,0.714,"r&b",7,"1999-01-01"
"24385",252507,0.735,0.301,-9.889,130.134,0.544,"r&b",37,"1996-11-19"
"24386",229373,0.817,0.584,-9.839,99.932,0.504,"r&b",1,"1995-11-20"
"24387",286441,0.764,0.594,-10.05,87.261,0.695,"r&b",52,"1999-08-24"
"24389",228693,0.597,0.629,-8.119,93.766,0.782,"r&b",0,"2005-10-11"
"24390",174667,0.761,0.782,-6.58,101.886,0.766,"r&b",0,"1999-01-01"
"24391",246600,0.831,0.436,-8.608,99.492,0.751,"r&b",4,"2005-05-02"
"24392",215027,0.67,0.716,-7.636,172.635,0.722,"r&b",26,"2010-12-10"
"24393",245093,0.838,0.705,-6.131,96.643,0.837,"r&b",6,"2001-10-29"
"24394",277667,0.531,0.479,-7.776,189.092,0.452,"r&b",18,"2015-02-06"
"24397",226773,0.613,0.728,-5.566,94.016,0.71,"r&b",39,"2001-11-06"
"24398",259667,0.833,0.338,-12.831,81.822,0.73,"r&b",47,"1999-03-16"
"24399",304587,0.664,0.56,-8.708,124.811,0.633,"r&b",30,"2004-01-13"
"24400",218360,0.799,0.624,-5.52,92.903,0.535,"r&b",3,"2007-08-20"
"24401",248973,0.821,0.438,-10.639,133.989,0.867,"r&b",0,"1999-01-01"
"24402",345133,0.607,0.497,-7.017,125.951,0.407,"r&b",47,"1997-04-29"
"24403",379228,0.709,0.52,-9.365,134.175,0.454,"r&b",1,"1995-07-18"
"24404",258533,0.733,0.618,-12.51,108.925,0.556,"r&b",0,"1990-11-13"
"24405",241480,0.889,0.768,-9.148,104.653,0.808,"r&b",0,"1994-07-19"
"24406",332307,0.66,0.873,-6.952,111.872,0.864,"r&b",46,"1990-01-01"
"24408",257400,0.774,0.81,-7.775,107.709,0.526,"r&b",39,"1991-12-31"
"24409",297560,0.91,0.661,-4.397,103.33,0.577,"r&b",40,"1997-01-01"
"24410",235265,0.707,0.942,-5.32,114.173,0.832,"r&b",1,"2009-01-01"
"24411",241187,0.806,0.786,-7.509,108.356,0.859,"r&b",28,"2008-06-16"
"24412",343547,0.724,0.613,-7.502,104.077,0.709,"r&b",32,"2014-09-26"
"24413",247213,0.717,0.91,-7.256,113.728,0.648,"r&b",15,"2009-01-01"
"24414",382987,0.749,0.845,-7.754,114.414,0.763,"r&b",15,"2009-01-01"
"24416",295333,0.822,0.635,-7.89,105.327,0.715,"r&b",0,"2005-05-14"
"24417",221800,0.758,0.785,-9.444,108.296,0.518,"r&b",12,"2000-01-01"
"24418",291467,0.706,0.886,-6.335,108.353,0.914,"r&b",0,"1992-01-01"
"24420",250667,0.865,0.56,-7.954,101.309,0.875,"r&b",28,"1994-01-01"
"24421",261853,0.84,0.56,-10.53,111.815,0.775,"r&b",66,"1990-01-01"
"24422",239227,0.831,0.921,-2.383,108.002,0.794,"r&b",69,"1991-11-13"
"24423",272440,0.716,0.772,-6.816,107.823,0.67,"r&b",48,"1990-01-01"
"24424",248493,0.62,0.445,-17.154,202.134,0.587,"r&b",53,"1990-08-27"
"24425",258200,0.744,0.697,-14.753,119.955,0.683,"r&b",57,"1991-01-01"
"24426",275107,0.748,0.799,-9.322,105.569,0.795,"r&b",41,"1990-01-01"
"24427",229213,0.808,0.692,-12.104,106.954,0.772,"r&b",0,"2011-05-17"
"24428",241467,0.873,0.721,-9.774,106.725,0.81,"r&b",46,"1993-01-01"
"24430",271640,0.653,0.976,-5.173,105.575,0.447,"r&b",52,"1993-05-18"
"24432",286373,0.8,0.718,-10.765,110.087,0.801,"r&b",0,"1990-11-13"
"24434",249800,0.675,0.983,-6.349,111.904,0.717,"r&b",29,"2002-01-01"
"24435",295333,0.698,0.977,-3.849,113.325,0.587,"r&b",0,"2002-01-01"
"24438",338173,0.884,0.96,-4.613,116.273,0.617,"r&b",58,"1991-11-13"
"24439",310497,0.826,0.771,-6.469,111.749,0.856,"r&b",0,"1992-01-01"
"24440",487373,0.82,0.85,-5.729,109.903,0.43,"r&b",11,"1993-12-21"
"24441",440627,0.702,0.897,-6.615,108.03,0.591,"r&b",8,"1993-12-21"
"24442",299863,0.732,0.848,-7.035,111.308,0.66,"r&b",0,"1992-01-01"
"24445",269267,0.724,0.939,-8.041,105.733,0.758,"r&b",19,"1990-01-01"
"24447",312800,0.796,0.838,-4.646,115.577,0.388,"r&b",13,"1993-01-01"
"24448",335000,0.68,0.961,-9.85,111.599,0.609,"r&b",0,"1990-04-17"
"24449",298427,0.732,0.765,-7.95,96.056,0.689,"r&b",8,"1993-01-01"
"24450",242733,0.702,0.733,-8.149,102.829,0.859,"r&b",11,"1993-01-01"
"24451",331800,0.798,0.747,-10.036,105.518,0.693,"r&b",0,"1990-11-27"
"24452",398827,0.814,0.771,-9.753,105.551,0.713,"r&b",0,"1990-11-27"
"24454",216600,0.73,0.782,-6.603,102.93,0.921,"r&b",13,"2006-01-01"
"24455",270200,0.775,0.832,-8.248,104.973,0.633,"r&b",27,"2001-01-01"
"24456",251867,0.742,0.83,-7.397,102.697,0.737,"r&b",9,"2001-01-01"
"24457",234493,0.738,0.964,-5.664,106.649,0.685,"r&b",0,"2004-03-01"
"24458",242893,0.609,0.715,-10.107,208.209,0.911,"r&b",23,"1992-01-01"
"24459",283600,0.578,0.861,-7.22,102.597,0.723,"r&b",8,"1992-01-01"
"24460",321027,0.67,0.679,-10.108,104.883,0.563,"r&b",13,"1992-01-01"
"24461",346267,0.815,0.364,-11.834,84.898,0.723,"r&b",8,"1995-07-03"
"24462",300907,0.65,0.496,-12.349,115.775,0.576,"r&b",51,"1993-12-21"
"24463",289413,0.764,0.525,-5.969,95.813,0.787,"r&b",60,"1996-08-27"
"24464",189027,0.402,0.205,-11.232,143.994,0.42,"r&b",56,"1992-01-01"
"24465",307400,0.719,0.534,-7.339,124.05,0.298,"r&b",28,"2002-01-01"
"24466",252667,0.683,0.384,-11.247,175.537,0.869,"r&b",0,"2000-01-01"
"24469",315453,0.838,0.917,-7.977,101.548,0.663,"r&b",19,"2007-01-01"
"24470",271673,0.507,0.709,-6.751,135.813,0.36,"r&b",36,"1993-01-01"
"24471",242000,0.707,0.644,-7.017,97.124,0.576,"r&b",35,"1997-01-01"
"24472",294600,0.612,0.542,-7.563,76.744,0.433,"r&b",39,"1997-01-01"
"24473",269027,0.555,0.543,-8.874,164.021,0.359,"r&b",47,"1996-10-17"
"24474",303653,0.478,0.59,-7.07,155.625,0.326,"r&b",0,"2006-01-01"
"24475",296267,0.655,0.417,-7.702,143.674,0.279,"r&b",61,"1996-10-29"
"24476",239733,0.887,0.416,-7.346,94.013,0.761,"r&b",46,"1996-10-29"
"24477",290973,0.69,0.651,-6.349,113.1,0.275,"r&b",28,"2003-06-10"
"24478",293733,0.668,0.77,-7.661,92.079,0.611,"r&b",40,"1993-08-24"
"24479",228160,0.795,0.553,-8.752,84.621,0.586,"r&b",0,"2008-08-19"
"24480",273554,0.661,0.384,-11.679,136.138,0.32,"r&b",0,"2012-10-12"
"24481",257893,0.603,0.782,-4.832,124.303,0.731,"r&b",53,"2000-01-01"
"24482",273667,0.722,0.867,-3.323,107.81,0.651,"r&b",29,"2002-01-01"
"24483",262467,0.845,0.664,-7.526,111.912,0.676,"r&b",1,"2005-01-01"
"24484",306200,0.66,0.61,-6.027,124.06,0.256,"r&b",0,"2005-01-01"
"24485",258067,0.577,0.566,-5.76,76.059,0.579,"r&b",16,"1994-06-21"
"24486",305707,0.865,0.65,-4.617,88.663,0.715,"r&b",46,"2003-01-01"
"24487",310867,0.791,0.585,-4.609,81.809,0.732,"r&b",36,"2003-01-01"
"24488",306693,0.867,0.42,-9.478,121.66,0.367,"r&b",41,"1999-05-28"
"24490",378493,0.723,0.797,-7.271,110.157,0.583,"r&b",0,"1992-01-01"
"24491",249307,0.684,0.673,-6.957,82.988,0.798,"r&b",22,"1997-01-01"
"24492",348893,0.64,0.421,-9.298,74.836,0.478,"r&b",46,"2003-10-07"
"24493",301587,0.571,0.434,-8.852,75.016,0.15,"r&b",31,"2003-10-07"
"24494",244800,0.566,0.503,-6.445,142.452,0.207,"r&b",19,"2001-10-30"
"24495",329947,0.636,0.459,-10.313,116.628,0.183,"r&b",0,"2007-01-01"
"24499",295667,0.363,0.176,-10.367,109.453,0.119,"r&b",19,"2002-11-05"
"24500",254067,0.771,0.625,-4.481,94.756,0.701,"r&b",14,"2002-11-05"
"24501",274173,0.739,0.452,-8.469,129.832,0.517,"r&b",0,"2000-01-01"
"24502",271868,0.548,0.542,-8.435,83.106,0.389,"r&b",47,"2000-04-18"
"24503",226760,0.736,0.666,-4.929,89.824,0.224,"r&b",52,"2000-04-18"
"24504",232560,0.667,0.627,-10.488,186.081,0.784,"r&b",52,"2000-04-18"
"24505",230867,0.708,0.511,-7.437,82.023,0.613,"r&b",50,"2014-05-27"
"24506",284667,0.612,0.579,-6.417,86.31,0.716,"r&b",52,"2001-01-01"
"24507",276000,0.747,0.609,-6.985,120.051,0.555,"r&b",55,"1999-01-01"
"24508",229773,0.705,0.511,-7.422,82.011,0.581,"r&b",58,"1999-01-01"
"24509",264400,0.747,0.62,-6.956,111.545,0.517,"r&b",30,"2004-01-01"
"24510",303133,0.817,0.478,-7.32,126.951,0.347,"r&b",0,"1997-11-18"
"24511",31893,0.22,0.0286,-34.283,128.899,0.0383,"r&b",0,"1997-11-18"
"24512",244467,0.851,0.75,-5.789,127.885,0.623,"r&b",34,"1997-11-18"
"24513",244467,0.848,0.748,-5.899,127.949,0.63,"r&b",0,"1997-11-18"
"24514",236947,0.551,0.591,-8.404,201.799,0.474,"r&b",58,"1991-03-05"
"24515",262893,0.718,0.486,-8.342,83.077,0.589,"r&b",4,"1995-07-03"
"24516",286800,0.511,0.402,-10.695,83.339,0.503,"r&b",0,"1995-07-03"
"24517",384667,0.407,0.525,-12.725,74.34,0.329,"r&b",2,"1995-07-03"
"24518",234640,0.744,0.385,-10.23,78.494,0.83,"r&b",32,"1997-03-11"
"24519",240813,0.822,0.482,-6.472,103.018,0.868,"r&b",48,"2007-09-25"
"24520",253013,0.656,0.388,-9.079,102.036,0.461,"r&b",34,"2007-09-25"
"24521",192093,0.654,0.555,-8.554,161.613,0.644,"r&b",26,"2007-09-25"
"24522",222760,0.469,0.594,-8.209,167.223,0.485,"r&b",56,"1996-06-04"
"24523",246160,0.699,0.506,-7.395,113.172,0.356,"r&b",19,"2006-03-13"
"24524",343827,0.396,0.403,-8.824,105.65,0.239,"r&b",43,"1996-01-01"
"24525",243360,0.728,0.435,-9.12,94.41,0.738,"r&b",55,"1998-01-01"
"24526",248400,0.718,0.477,-9.278,109.99,0.382,"r&b",51,"1998-01-01"
"24527",242360,0.828,0.641,-7.675,95.244,0.842,"r&b",22,"2005-01-01"
"24528",304373,0.727,0.528,-8.771,96.934,0.383,"r&b",31,"2001-08-21"
"24529",293106,0.765,0.831,-6.522,100.026,0.809,"r&b",37,"2001-08-21"
"24530",281613,0.767,0.839,-5.519,98.055,0.461,"r&b",43,"2001-08-21"
"24531",291880,0.618,0.688,-5.867,78.311,0.561,"r&b",47,"2001-08-21"
"24532",235707,0.496,0.298,-10.175,203.824,0.705,"r&b",32,"2001-08-21"
"24533",348000,0.68,0.636,-7.853,151.296,0.787,"r&b",18,"2001-08-21"
"24534",226133,0.762,0.403,-10.423,80.476,0.346,"r&b",67,"1997-01-01"
"24535",393733,0.657,0.253,-10.665,83.213,0.186,"r&b",57,"1997-01-01"
"24536",386627,0.643,0.413,-11.929,130.026,0.339,"r&b",59,"1997-01-01"
"24537",244560,0.605,0.612,-6.716,129.834,0.439,"r&b",0,"2006-08-22"
"24538",229133,0.776,0.492,-6.514,96.071,0.312,"r&b",26,"2003-01-01"
"24539",290293,0.765,0.437,-10.122,92.414,0.499,"r&b",55,"2003-03-25"
"24540",235400,0.798,0.616,-8.788,78.884,0.96,"r&b",38,"1999-03-16"
"24541",276067,0.733,0.395,-11.959,96.085,0.661,"r&b",58,"1999-03-16"
"24542",365800,0.83,0.414,-11.136,99.234,0.556,"r&b",44,"1999-03-16"
"24543",259307,0.773,0.627,-8.473,77.038,0.885,"r&b",27,"1999-03-16"
"24544",324800,0.545,0.647,-8.079,142.026,0.957,"r&b",61,"1996-10-08"
"24545",334267,0.843,0.371,-6.932,126.043,0.363,"r&b",40,"1996-10-08"
"24546",254773,0.833,0.675,-7.17,129.987,0.968,"r&b",37,"1996-10-08"
"24547",308907,0.806,0.552,-6.411,94.04,0.8,"r&b",40,"1996-10-08"
"24548",300000,0.549,0.446,-7.807,122.431,0.511,"r&b",0,"1996-02-09"
"24553",235227,0.754,0.857,-9.699,114.144,0.785,"r&b",57,"1991-04-30"
"24554",272493,0.777,0.834,-10.851,120.332,0.967,"r&b",43,"1998-01-01"
"24555",267293,0.787,0.63,-12.295,125.347,0.882,"r&b",61,"1990-05-31"
"24557",341960,0.706,0.8,-10.496,103.074,0.931,"r&b",31,"1990-01-01"
"24558",266600,0.578,0.827,-7.032,205.948,0.881,"r&b",9,"1990-01-01"
"24560",417733,0.943,0.708,-4.686,112.959,0.581,"r&b",56,"1991-11-13"
"24566",316467,0.751,0.601,-8.206,104.414,0.772,"r&b",22,"1990-01-01"
"24568",263907,0.723,0.695,-8.974,100.512,0.778,"r&b",26,"2002-01-01"
"24569",280840,0.719,0.432,-16.887,100.967,0.768,"r&b",13,"1990-10-16"
"24570",246707,0.685,0.874,-6.508,109.861,0.903,"r&b",30,"2001-12-04"
"24571",275160,0.518,0.807,-6.68,199.979,0.781,"r&b",42,"1992-08-10"
"24573",330080,0.762,0.646,-8.69,95.992,0.819,"r&b",48,"2008-01-01"
"24575",254933,0.518,0.9,-3.748,115.029,0.872,"r&b",66,"1991-11-13"
"24576",210533,0.773,0.668,-11.171,107.193,0.672,"r&b",18,"1992-01-13"
"24579",259760,0.72,0.804,-10.211,93.92,0.757,"r&b",0,"1999-03-14"
"24580",304507,0.733,0.785,-8.249,110.002,0.601,"r&b",35,"1991-09-17"
"24581",306338,0.793,0.755,-7.215,111.817,0.621,"r&b",0,"2009-05-29"
"24583",288864,0.737,0.628,-11.978,177.853,0.49,"r&b",9,"2011-01-01"
"24584",256493,0.963,0.822,-6.642,118.499,0.908,"r&b",42,"2000-01-01"
"24585",221467,0.845,0.648,-10.685,113.086,0.794,"r&b",0,"2003-06-10"
"24586",333107,0.756,0.593,-11.564,104.129,0.64,"r&b",24,"1992-06-30"
"24587",290400,0.908,0.901,-5.093,98.332,0.422,"r&b",19,"1992-01-01"
"24589",244347,0.71,0.811,-10.163,115.354,0.653,"r&b",1,"2012-12-17"
"24591",298027,0.825,0.892,-9.872,107.993,0.799,"r&b",15,"1990-01-01"
"24592",294787,0.704,0.707,-6.537,93.145,0.761,"r&b",66,"1998-05-29"
"24593",273440,0.698,0.533,-6.246,134.001,0.275,"r&b",60,"1998-05-29"
"24594",256667,0.893,0.433,-5.88,86.01,0.675,"r&b",56,"2005-03-28"
"24595",292067,0.796,0.515,-8.083,93.278,0.9,"r&b",51,"1995-11-14"
"24596",281507,0.839,0.621,-5.739,98.015,0.855,"r&b",50,"1998-05-29"
